Node	X_Displacement	Y_Displacement	Z_Displacement
0	0.00935728941113	1.14810468722e-17	0.0
1	0.00834997184575	0.00383427250199	-7.43876444176e-05
2	0.0066888295114	0.0114209018648	0.000270793942036
3	0.00524913845584	0.019505135715	0.000675308634527
4	0.00424311403185	0.0269327629358	0.000974079535808
5	0.0035891009029	0.0332747548819	0.00113174016587
6	0.00321301608346	0.0384640432894	0.00118074030615
7	0.00300254416652	0.0425947755575	0.00115604116581
8	0.0029063464608	0.0458231568336	0.00109226978384
9	0.002866899129	0.0483137071133	0.00100994948298
10	0.00286593288183	0.0502180233598	0.000924186548218
11	0.00287926127203	0.0516651198268	0.000841811473947
12	0.0029033375904	0.0527601987123	0.00076746835839
13	0.00292839552276	0.0535870715976	0.000702160119545
14	0.00295532448217	0.0542106106877	0.000646547705401
15	0.00297995121218	0.0546810142696	0.000599795370363
16	0.0030038531404	0.0550360903144	0.000561317952815
17	0.00302503770217	0.0553046949208	0.000529924524017
18	0.00304479873739	0.0555082522333	0.00050477165496
19	0.00306209176779	0.055663023144	0.000484782736748
20	0.0030778341461	0.0557809881866	0.000469183345558
21	0.00309146684594	0.0558712556958	0.000457126443507
22	0.00310362898745	0.0559405200183	0.000447996950243
23	0.00311403977685	0.0559938922524	0.000441175245214
24	0.00312315556221	0.0560351386666	0.000436210772023
25	0.00313085969537	0.0560671463609	0.000432673667092
26	0.00313748721965	0.0560920573771	0.000430253276136
27	0.00314301345497	0.0561115257442	0.0004286650219
28	0.00314768753015	0.0561267845333	0.000427706050687
29	0.00315153109841	0.0561387948692	0.000427196675446
30	0.00315472926013	0.0561482720077	0.000427011662396
31	0.00315732206218	0.0561557859182	0.000427043181844
32	0.00315944524482	0.0561617575586	0.000427218707046
33	0.0031611409504	0.0561665222049	0.000427477585617
34	0.00316250789911	0.0561703406274	0.000427781080361
35	0.00316358264536	0.0561734139919	0.000428097875556
36	0.00316443480551	0.0561758950353	0.000428409839515
37	0.00316509394906	0.056177906692	0.000428703002399
38	0.00316560757346	0.0561795458198	0.000428970874054
39	0.00316599779762	0.0561808869243	0.000429208972491
40	0.00316629628651	0.0561819933355	0.000429416890256
41	0.00316651863977	0.0561829097569	0.000429594889283
42	0.00316668534651	0.0561836734414	0.000429745239671
43	0.00316680688411	0.0561843104661	0.000429870153312
44	0.00316689652391	0.0561848506331	0.000429972744314
45	0.0031669603195	0.0561853125691	0.000430055748438
46	0.0031670066528	0.0561857111752	0.000430122134276
47	0.00316703924909	0.0561860539019	0.000430174433859
48	0.00316706323065	0.0561863519251	0.00043021509191
49	0.00316708046012	0.056186620146	0.000430246174801
50	0.00316709373146	0.0561868548393	0.000430269574281
51	0.00316710397601	0.0561870709062	0.000430286803748
52	0.00316711305641	0.0561872646213	0.00043029920198
53	0.00316712120548	0.0561874434352	0.000430307816714
54	0.00316712935455	0.0561876110733	0.000430313608376
55	0.00316713750362	0.0561877675354	0.000430317217251
56	0.00316714588553	0.0561879128218	0.000430319283623
57	0.00316715473309	0.0561880543828	0.000430320185842
58	0.00316716404632	0.0561881884933	0.000430320302257
59	0.00316717359237	0.0561883151531	0.000430319923908
60	0.00316718383692	0.0561884380877	0.000430319196312
61	0.00316719408147	0.056188557297	0.000430318323197
62	0.00316720479168	0.056188672781	0.00043031736277
63	0.00316721550189	0.056188788265	0.00043031637324
64	0.00316722644493	0.0561888962984	0.000430315441918
65	0.0031672376208	0.0561890043318	0.000430314597907
66	0.00316724856384	0.05618910864	0.000430313812103
67	0.00316725950688	0.0561892129481	0.000430313142715
68	0.00316727044992	0.0561893135309	0.000430312560638
69	0.00316728139296	0.0561894103885	0.000430312065873
70	0.00316729187034	0.056189507246	0.00043031165842
71	0.00316730258055	0.0561896003783	0.000430311309174
72	0.0031673128251	0.0561896935105	0.000430311018135
73	0.00316732306965	0.0561897829175	0.000430310814409
74	0.00316733284853	0.0561898723245	0.000430310639786
75	0.00316734262742	0.0561899580061	0.000430310494266
76	0.00316735217348	0.0561900399625	0.000430310377851
77	0.00316736125387	0.0561901219189	0.00043031029054
78	0.00316737033427	0.0561902038753	0.000430310232332
79	0.003167378949	0.0561902783811	0.000430310203228
80	0.00316738756374	0.0561903566122	0.00043031014502
81	0.00316739571281	0.0561904273927	0.00043031014502
82	0.00316740386188	0.0561904981732	0.000430310115917
83	0.00316741154529	0.0561905652285	0.000430310115917
84	0.00316741899587	0.0561906322837	0.000430310115917
85	0.00316742621362	0.0561906956136	0.000430310086813
86	0.00316743319854	0.0561907589436	0.000430310086813
87	0.00316743995063	0.0561908185482	0.000430310086813
88	0.00316744623706	0.0561908744276	0.000430310086813
89	0.00316745252348	0.0561909303069	0.000430310086813
90	0.00316745834425	0.056190982461	0.000430310115917
91	0.00316746416502	0.056191034615	0.000430310115917
92	0.00316746952012	0.0561910830438	0.000430310115917
93	0.00316747487523	0.0561911314726	0.000430310115917
94	0.00316747976467	0.0561911761761	0.000430310115917
95	0.00316748465411	0.0561912171543	0.000430310115917
96	0.00316748931073	0.0561912581325	0.000430310115917
97	0.00316749350168	0.0561912991107	0.000430310115917
98	0.00316749769263	0.0561913326383	0.000430310115917
99	0.00316750165075	0.0561913698912	0.000430310115917
100	0.00316750537604	0.0561914034188	0.000430310115917
101	0.0031675088685	0.0561914332211	0.000430310115917
102	0.00316751212813	0.0561914630234	0.000430310115917
103	0.00316751538776	0.0561914928257	0.000430310115917
104	0.00316751841456	0.0561915189028	0.000430310115917
105	0.00316752120852	0.0561915449798	0.000430310115917
106	0.00316752376966	0.0561915673316	0.000430310115917
107	0.0031675263308	0.0561915896833	0.000430310115917
108	0.00316752865911	0.056191612035	0.000430310115917
109	0.00316753098741	0.0561916343868	0.000430310115917
110	0.00316753308289	0.0561916530132	0.000430310086813
111	0.00316753494553	0.0561916716397	0.000430310086813
112	0.00316753680818	0.0561916865408	0.000430310086813
113	0.00316753867082	0.056191701442	0.000430310086813
114	0.00316754030064	0.0561917163432	0.000430310086813
115	0.00316754169762	0.0561917312443	0.000430310086813
116	0.00316754332744	0.0561917461455	0.000430310086813
117	0.00316754472442	0.0561917573214	0.000430310086813
118	0.00316754588857	0.0561917684972	0.000430310086813
119	0.00316754728556	0.0561917796731	0.000430310086813
120	0.00316754844971	0.056191790849	0.000430310086813
121	0.00316754938103	0.0561918020248	0.000430310086813
122	0.00316755054519	0.0561918132007	0.000430310086813
123	0.00316755147651	0.0561918206513	0.000430310086813
124	0.00316755264066	0.0561918281019	0.000430310086813
125	0.00316755357198	0.0561918392777	0.000430310086813
126	0.00316755427048	0.0561918467283	0.000430310086813
127	0.0031675552018	0.0561918541789	0.000430310086813
128	0.00316755613312	0.0561918616295	0.000430310086813
129	0.00316755706444	0.0561918690801	0.000430310086813
130	0.00316755776294	0.0561918765306	0.000430310086813
131	0.00316755869426	0.0561918877065	0.000430310086813
132	0.00316755939275	0.0561918951571	0.000430310086813
133	0.00316756032407	0.0561919026077	0.000430310086813
134	0.00316756102256	0.056191906333	0.000430310086813
135	0.00316756172106	0.0561919137836	0.000430310086813
136	0.00316756265238	0.0561919212341	0.000430310086813
137	0.00316756335087	0.0561919286847	0.000430310086813
138	0.00316756428219	0.0561919361353	0.000430310086813
139	0.00316756521352	0.0561919473112	0.000430310086813
140	0.00316756591201	0.0561919547617	0.000430310086813
141	0.00316756684333	0.0561919622123	0.000430310086813
142	0.00316756754182	0.0561919696629	0.000430310086813
143	0.00316756847315	0.0561919771135	0.000430310086813
144	0.00316756940447	0.0561919845641	0.000430310086813
145	0.00316757010296	0.0561919920146	0.000430310086813
146	0.00316757103428	0.0561919994652	0.000430310086813
147	0.00316757196561	0.0561920069158	0.000430310086813
148	0.00316757289693	0.0561920143664	0.000430310086813
149	0.00316757382825	0.0561920255423	0.000430310086813
150	0.00316757452674	0.0561920329928	0.000430310086813
151	0.00316757545806	0.0561920404434	0.000430310086813
152	0.00316757638939	0.056192047894	0.000430310086813
153	0.00316757732071	0.0561920553446	0.000430310086813
154	0.00316757825203	0.0561920627952	0.000430310086813
155	0.00316757895052	0.0561920702457	0.000430310086813
156	0.00316757988185	0.0561920776963	0.000430310086813
157	0.00316758058034	0.0561920851469	0.000430310086813
158	0.00316758151166	0.0561920925975	0.000430310086813
159	0.00316758221015	0.0561921000481	0.000430310086813
160	0.00316758290865	0.0561921074986	0.000430310086813
161	0.00316758383997	0.0561921149492	0.000430310086813
162	0.00316758453846	0.0561921186745	0.000430310086813
163	0.00316758500412	0.0561921261251	0.000430310086813
164	0.00316758570261	0.0561921335757	0.000430310086813
165	0.0031675864011	0.056192137301	0.000430310086813
166	0.00316758686677	0.0561921410263	0.000430310086813
167	0.00316758756526	0.0561921484768	0.000430310086813
168	0.00316758803092	0.0561921522021	0.000430310086813
169	0.00316758849658	0.0561921559274	0.000430310086813
170	0.00316758872941	0.0561921596527	0.000430310086813
171	0.00316758919507	0.056192163378	0.000430310086813
172	0.00316758966073	0.0561921671033	0.000430310086813
173	0.00316758989356	0.0561921708286	0.000430310086813
174	0.0031675901264	0.0561921708286	0.000430310086813
175	0.00316759035923	0.0561921745539	0.000430310086813
176	0.00717382738367	0.0144851719961	1.32803911871e-36
177	0.0066267172806	0.0168321747333	0.000112517220259
178	0.00565150706097	0.0213239621371	0.000325020053424
179	0.00471784500405	0.0264782737941	0.000577258062549
180	0.00397828500718	0.0313560031354	0.000775058113504
181	0.00347575359046	0.0355882532895	0.000895099481568
182	0.00314060598612	0.0390664823353	0.000943669641856
183	0.00293936301023	0.0418321155012	0.000942287209909
184	0.0028141415678	0.0439780503511	0.000909644644707
185	0.0027465170715	0.04561785236	0.000860853004269
186	0.0027074420359	0.0468559153378	0.000805652933195
187	0.00269170757383	0.0477840863168	0.00075025431579
188	0.00268599623814	0.0484764799476	0.000698094838299
189	0.00269000348635	0.0489918552339	0.000650971778668
190	0.00269729853608	0.0493753999472	0.000609578681178
191	0.00270867045037	0.0496611483395	0.000573999481276
192	0.0027206945233	0.0498747266829	0.000543942907825
193	0.00273414119147	0.0500348955393	0.00051893282216
194	0.00274705979973	0.0501556731761	0.00049840612337
195	0.00276003195904	0.0502471700311	0.000481775845401
196	0.00277193635702	0.0503169484437	0.000468477694085
197	0.00278321141377	0.050370439887	0.000457980233477
198	0.00279323989525	0.0504117310047	0.000449810671853
199	0.00280236825347	0.050443764776	0.000443544704467
200	0.00281028798781	0.0504687838256	0.00043882150203
201	0.00281728175469	0.0504884123802	0.000435327354353
202	0.00282322103158	0.0505039095879	0.000432804197771
203	0.00282833701931	0.05051619187	0.000431033317
204	0.00283259875141	0.0505259782076	0.000429840001743
205	0.00283619109541	0.0505338050425	0.000429079576861
206	0.0028391298838	0.0505401007831	0.000428639614256
207	0.00284155854024	0.0505451746285	0.000428429280873
208	0.00284351082519	0.0505492836237	0.0004283800954
209	0.00284509384073	0.0505526252091	0.000428438128438
210	0.0028463434428	0.0505553521216	0.000428564235335
211	0.00284733809531	0.0505575835705	0.000428728584666
212	0.00284810829908	0.0505594201386	0.000428910658229
213	0.00284870923497	0.0505609326065	0.00042909552576
214	0.00284916488454	0.0505621880293	0.000429273757618
215	0.00284951273352	0.0505632348359	0.000429439096479
216	0.00284977047704	0.0505641102791	0.000429588399129
217	0.00284996232949	0.0505648441613	0.000429720035754
218	0.00285010039806	0.0505654662848	0.000429834035458
219	0.00285020028241	0.050565995276	0.000429931067629
220	0.00285026989877	0.0505664460361	0.000430012441939
221	0.00285031856038	0.0505668371916	0.000430079759099
222	0.00285035115667	0.050567176193	0.000430134678027
223	0.00285037327558	0.0505674704909	0.000430178886745
224	0.00285038771108	0.0505677312613	0.000430214044172
225	0.00285039748996	0.0505679659545	0.000430241576396
226	0.00285040424205	0.0505681745708	0.000430262851296
227	0.00285040959716	0.0505683645606	0.000430279003922
228	0.00285041402094	0.0505685396492	0.000430291052908
229	0.00285041867755	0.0505686998367	0.000430299871368
230	0.002850423567	0.0505688488483	0.000430306099588
